# Document with the sample ids and the antimicrobials that have been tested with
sample_ID,ampicillin,cefoxitin,chloramphenicol,ciprofloxacin,gentamicin,nalidixic acid,tetracycline
SRR3295947,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295948,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295949,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295950,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295951,MIC: 32.0,MIC: 2.0,MIC: 32.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295952,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295954,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295955,MIC: 1.0,MIC: 4.0,MIC: 16.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295956,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295957,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295958,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295959,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295960,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295961,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295962,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295963,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295964,MIC: 32.0,MIC: 1.0,MIC: 8.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295965,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 4.0
SRR3295966,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295967,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3330375,MIC: 8.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3344468,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3665074,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3932880,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932881,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932882,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3932883,MIC: 32.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932884,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932885,MIC: 32.0,MIC: 16.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932887,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932888,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932889,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3932890,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932891,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3932892,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932893,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932895,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932896,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932897,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932898,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932899,MIC: 32.0,MIC: 16.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3932900,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932902,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3932903,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932905,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932906,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932907,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932908,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3932909,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932910,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932911,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932912,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3932913,MIC: 32.0,MIC: 16.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3932914,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932915,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3932916,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932917,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932918,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3932919,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932920,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932921,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932922,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932923,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932924,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3932925,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932926,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932927,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932929,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3932931,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932932,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932933,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932934,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932935,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3932936,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3932938,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932940,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3932941,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3932942,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932943,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932944,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3932945,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932946,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3932948,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932949,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3932950,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3932951,MIC: 1.0,MIC: 8.0,MIC: 32.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932952,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 2.0,MIC: 4.0,MIC: 4.0
SRR3932953,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932954,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3932955,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932956,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3932957,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932958,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3932959,MIC: 2.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3932960,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 8.0
SRR3932961,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932962,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932963,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932964,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 8.0
SRR3932966,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932967,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932968,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932969,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932970,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932971,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932972,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3932973,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3932974,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 8.0,MIC: 2.0,MIC: 32.0
SRR3932975,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932976,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932977,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932978,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932979,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932980,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 4.0
SRR3932981,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3932983,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932985,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3932986,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3932987,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3932989,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3932991,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3932992,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3932993,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3932994,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR3932996,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3932997,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3932998,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3932999,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3933000,MIC: 2.0,MIC: 8.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933001,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933002,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3933003,MIC: 32.0,MIC: 16.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933004,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933006,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933007,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933008,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933009,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933010,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933011,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933012,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933013,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3933014,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933015,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933016,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933017,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3933018,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933019,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933020,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933021,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933022,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3933023,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3933024,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933025,MIC: 32.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3933026,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933027,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933029,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 4.0,MIC: 4.0,MIC: 32.0
SRR3933031,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933032,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933033,MIC: 2.0,MIC: 8.0,MIC: 16.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933034,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933035,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933037,MIC: 2.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3933038,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3933040,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933041,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3933043,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933044,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3933045,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3933046,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3933047,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3933049,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3933050,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933051,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 8.0,MIC: 2.0,MIC: 32.0
SRR3933053,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3933056,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3933057,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933058,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 4.0
SRR3933059,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3933060,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933061,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933062,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933063,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933064,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933065,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933066,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 4.0
SRR3933067,MIC: 2.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3933070,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933073,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3933074,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933075,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933076,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933077,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3933078,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3933079,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3933080,MIC: 1.0,MIC: 1.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3933081,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3933082,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3933083,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
